Numéro,Nom,Catégorie,Sous-catégorie,Origine,Volume,Prix,Inventaire,Inventaire (quantité),Inventaire (valeur)
447961,Fireball Whisky Shooter,Spirits,Liqueur/Liquor,"Canada, Region Not Specified",200,8.44,11825,2365000,"9 980 300,00 $"
324558,Pink House Wine Co. Rose Chardonnay Merlot VQA,Wine,Rosé Wine,"Canada, Ontario",750,12.95,3150,2362500,"4 079 250,00 $"
283846,Bombardier Ale,Beer,Ale,"United Kingdom, England",500,2.35,4722,2361000,"1 109 670,00 $"
679597,Molson Bohemian,Beer,Lager,"Canada, Ontario",8184,32.95,288,2356992,"948 960,00 $"
254300,Matervitae Negroamaro,Wine,Red Wine,"Italy, Puglia",750,8.4,3142,2356500,"2 639 280,00 $"
387795,Eureka Cream Ale,Beer,Hybrid,"Canada, Ontario",473,2.85,4979,2355067,"1 419 015,00 $"
251892,Lindemans Cawarra Semillon Chardonnay,Wine,White Wine,"Australia, Region Not Specified",750,8.94,3137,2352750,"2 804 478,00 $"
174466,Jose Cuervo Especial Silver Tequila,Spirits,Tequila,"Mexico, Region Not Specified",750,33.95,3137,2352750,"10 650 115,00 $"
310300,Villa Maria Private Bin Merlot Cabernet Sauvignon,Wine,Red Wine,"New Zealand, Region Not Specified",750,16.95,3134,2350500,"5 312 130,00 $"
372185,Masi Masianco Pinot Grigio & Verduzzo,Wine,White Wine,"Italy, Veneto",1500,26.95,1567,2350500,"4 223 065,00 $"
195966,Farina Valpolicella Rip Class Superiore DOC,Wine,Red Wine,"Italy, Veneto",750,14.95,3134,2350500,"4 685 330,00 $"
68627,O'Darby's Irish Cream,Spirits,Liqueur/Liquor,"Ireland, Region Not Specified",750,24.95,3130,2347500,"7 809 350,00 $"
317867,Kellerei Kaltern Caldaro Pinot Grigio 2013,Wine,White Wine,"Italy, Alto Adige",750,16.95,3124,2343000,"5 295 180,00 $"
388900,Pilsner Urquell,Beer,Lager,"Czech Republic, Region Not Specified",1980,13.75,1183,2342340,"1 626 625,00 $"
370528,Motts Clamato Caesar Vodka With Bacon,Ready-to-Drink/Coolers,Coolers,"USA, Region Not Specified",458,2.9,5108,2339464,"1 481 320,00 $"
394015,Brickworks Ciderhouse,Ciders,Cider,"Canada, Ontario",473,3.1,4946,2339458,"1 533 260,00 $"
197145,Union White VQA,Wine,White Wine,"Canada, Ontario",750,13.95,3118,2338500,"4 349 610,00 $"
591701,Argento Chardonnay,Wine,White Wine,"Argentina, Region Not Specified",750,9.94,3117,2337750,"3 098 298,00 $"
303800,Trius Red,Wine,Red Wine,"Canada, Ontario",750,22.95,3115,2336250,"7 148 925,00 $"
314575,Sterling Cabernet Sauvignon,Wine,Red Wine,"USA, California",750,29.95,3112,2334000,"9 320 440,00 $"
350546,Root 1 Carmenere Colchagua,Wine,Red Wine,"Chile, Region Not Specified",750,12.8,3109,2331750,"3 979 520,00 $"
422485,Alpine Lager,Beer,Lager,"Canada, New Brunswick",473,2.29,4923,2328579,"1 058 445,00 $"
160994,Trivento Fair Trade Malbec,Wine,Red Wine,"Argentina, Mendoza",750,11.95,3100,2325000,"3 704 500,00 $"
370999,Riders Valley Sauvignon Blanc,Wine,White Wine,"Canada, Ontario",750,7.95,3100,2325000,"2 464 500,00 $"
286807,Buton Vecchia Romagna Brandy,Spirits,Brandy,"Italy, Region Not Specified",750,25.35,3099,2324250,"7 855 965,00 $"
406934,Santa Ana Opi Chardonnay,Wine,White Wine,"Argentina, Mendoza",750,12.95,3099,2324250,"3 393 405,00 $"
309401,Taylor Fladgate First Estate Reserve Port,Wine,Fortified Wines,"Portugal, Region Not Specified",750,16.5,3098,2323500,"5 111 700,00 $"
612465,Pelee Island Eco Red VQA,Wine,Red Wine,"Canada, Ontario",750,11.95,3097,2322750,"3 700 915,00 $"
612788,Fantini Farnese Casale Vecchio Montepulciano Dabruzzo DOC,Wine,Red Wine,"Italy, Abruzzo",750,10.95,3097,2322750,"3 391 215,00 $"
336503,Black Tower Rivaner,Wine,White Wine,"Germany, Rheinhessen",750,8.94,3092,2319000,"2 764 248,00 $"
611566,Coronita Extra,Beer,Lager,"Mexico, Region Not Specified",1242,8.94,1866,2317572,"1 668 204,00 $"
223610,Fielding Estate Pinot Grigio / Gris VQA,Wine,White Wine,"Canada, Ontario",750,16.95,3089,2316750,"5 235 855,00 $"
577973,Kahlua Coffee Liqueur,Spirits,Liqueur/Liquor,"Mexico, Region Not Specified",1750,56.95,1322,2313500,"7 528 790,00 $"
360552,Chateau de Courteillac Bordeaux Aoc,Wine,Red Wine,"France, Bordeaux",750,12.95,3082,2311500,"3 991 190,00 $"
382713,Nederburg Sauvignon Blanc,Wine,White Wine,"South Africa, Region Not Specified",750,11.95,3081,2310750,"3 681 795,00 $"
393678,Bailey's Original Irish Cream,Spirits,Liqueur/Liquor,"Ireland, Region Not Specified",200,9.94,11550,2310000,"11 480 700,00 $"
609867,Eastdell Unoaked Chardonnay VQA,Wine,White Wine,"Canada, Ontario",750,12.95,3080,2310000,"3 988 600,00 $"
14944,Marquis de Villard Brandy,Spirits,Brandy,"France, Region Not Specified",750,25.35,3079,2309250,"7 805 265,00 $"
64642,Neustadt 10W30 Brown Ale,Beer,Ale,"Canada, Ontario",473,2.85,4868,2302564,"1 387 380,00 $"
303792,Trius Riesling VQA,Wine,White Wine,"Canada, Ontario",750,13.95,3070,2302500,"4 282 650,00 $"
146837,20 Bees Shiraz VQA,Wine,Red Wine,"Canada, Region Not Specified",750,11.95,3069,2301750,"3 667 455,00 $"
262253,Sauza Gold Tequila,Spirits,Tequila,"Mexico, Region Not Specified",200,9.94,11508,2301600,"11 438 952,00 $"
86421,Oggi Botter Primitivo IGT,Wine,Red Wine,"Italy, Region Not Specified",750,8.94,3066,2299500,"2 741 004,00 $"
335638,Hardys Stamp Series Chardonnay Semillon,Wine,White Wine,"Australia, Region Not Specified",750,9.9,3064,2298000,"3 033 360,00 $"
175026,Funf 5 Riesling,Wine,White Wine,"Germany, Region Not Specified",750,10.4,3063,2297250,"3 185 520,00 $"
207654,The Glenlivet 12 Years Old Single Malt Scotch Whisky,Spirits,Whisky/Whiskey,"United Kingdom, Scotland",1140,76.95,2015,2297100,"15 505 425,00 $"
615674,Stella Artois,Beer,Lager,"Belgium, Region Not Specified",3960,25.95,580,2296800,"1 505 100,00 $"
376749,Metaxa Five Star Brandy,Spirits,Eau-de-Vie,"Greece, Region Not Specified",750,25.8,3062,2296500,"7 899 960,00 $"
215251,Cinzano Rosso Sweet Vermouth,Wine,Specialty Wines,"Italy, Region Not Specified",1000,12.85,2296,2296000,"2 950 360,00 $"
44784,Negrar Amarone Classico DOCG,Wine,Red Wine,"Italy, Veneto",750,36.9,3061,2295750,"11 295 090,00 $"
415174,Big Wheel Deluxe Amber,Beer,,"Canada, Ontario",473,2.65,4848,2293104,"1 284 720,00 $"
140129,Open Merlot VQA,Wine,Red Wine,"Canada, Ontario",750,11.95,3055,2291250,"3 650 725,00 $"
669499,Dancing Bull Zinfandel,Wine,Red Wine,"USA, Region Not Specified",750,13.95,3053,2289750,"4 258 935,00 $"
406884,Barefoot Pinot Grigio,Wine,White Wine,"USA, California",1500,17.95,1526,2289000,"2 739 170,00 $"
293159,Les Jamelles Cabernet Sauvignon Pays D'Oc,Wine,Red Wine,"France, South of France",750,13.95,3048,2286000,"4 251 960,00 $"
573147,Malivoire Chardonnay,Wine,White Wine,"Canada, Ontario",750,19.95,3047,2285250,"6 078 765,00 $"
389858,Santa Carolina Chardonnay,Wine,White Wine,"Chile, Region Not Specified",375,5.45,6091,2284125,"3 319 595,00 $"
271858,Railway City Iron Spike Blonde Ale,Beer,Ale,"Canada, Ontario",473,2.6,4829,2284117,"1 255 540,00 $"
405811,Jean-Pierre Teissedre Morgon 2013,Wine,Red Wine,"France, Burgundy",750,16.95,3045,2283750,"5 161 275,00 $"
91488,Tyrrell's Rufus Stone Shiraz 2012,Wine,Red Wine,"Australia, Victoria",750,22.95,3045,2283750,"6 988 275,00 $"
605972,Glenfiddich Single Malt 15 Years Old Scotch Whisky,Spirits,Whisky/Whiskey,"United Kingdom, Scotland",750,74.95,3044,2283000,"22 814 780,00 $"
413229,Brotte Bouvencourt Vacqueyras 2013,Wine,Red Wine,"France, Rhône",750,23.95,3043,2282250,"7 287 985,00 $"
79400,Pelee Island Baco Noir VQA,Wine,Red Wine,"Canada, Ontario",1500,19.95,1520,2280000,"3 032 400,00 $"
369009,Pinnacle Vodka,Spirits,Vodka,"France, Region Not Specified",750,26.35,3039,2279250,"8 007 765,00 $"
619205,Mont Gras Cab Sauvignon Reserva,Wine,Red Wine,"Chile, Region Not Specified",750,12.05,3037,2277750,"3 659 585,00 $"
719294,Tedeschi Capitel San Rocco Ripasso Valpolicella Superiore 2012,Wine,Red Wine,"Italy, Veneto",750,19.95,3036,2277000,"6 056 820,00 $"
89847,Girls' Night Out Merlot VQA,Wine,Red Wine,"Canada, Ontario",750,12.95,3036,2277000,"3 931 620,00 $"
219634,Fontana Di Papa Castelli Romani,Wine,Red Wine,"Italy, Lazio",750,7.45,3034,2275500,"2 260 330,00 $"
622134,La Vieille Ferme Rose Ventoux Ac,Wine,Rosé Wine,"France, Rhône",750,10.95,3034,2275500,"3 322 230,00 $"
393090,Monasterio de Las Vinas Crianza Carinena,Wine,Red Wine,"Spain, Cariñena",1500,18.85,1515,2272500,"2 855 775,00 $"
262717,Errazuriz Estate Cabernet Sauvignon,Wine,Red Wine,"Chile, Region Not Specified",750,13.95,3026,2269500,"4 221 270,00 $"
644062,Santa Carolina Shiraz,Wine,Red Wine,"Chile, Region Not Specified",750,7.95,3025,2268750,"2 404 875,00 $"
369330,Dinner Jacket O'Red IPA,Beer,Ale,"Canada, Ontario",473,2.9,4795,2268035,"1 390 550,00 $"
1545,Flat Rock Pinot Noir,Wine,Red Wine,"Canada, Ontario",750,19.95,3024,2268000,"6 032 880,00 $"
405431,"Saint-Tropink, Cotes de Provence Ac",Wine,Rosé Wine,"France, Provence",750,12.65,3022,2266500,"3 822 830,00 $"
67116,Gilbey's London Dry Gin,Spirits,Gin,"Canada, Region Not Specified",1750,57.15,1295,2266250,"7 400 925,00 $"
177774,Santa Rita Reserva Carmenère,Wine,Red Wine,"Chile, Rapel Valley",750,13.95,3019,2264250,"4 211 505,00 $"
594127,Vineland Cabernet Franc VQA,Wine,Red Wine,"Canada, Ontario",750,13.95,3018,2263500,"4 210 110,00 $"
327320,Are You Game Shiraz,Wine,Red Wine,"Australia, Victoria",750,16.95,3013,2259750,"5 107 035,00 $"
404327,Muskoka Cream Ale,Beer,Hybrid,"Canada, Ontario",2046,13.85,1104,2258784,"1 529 040,00 $"
105429,Frescobaldi Remole Toscana IGT,Wine,Red Wine,"Italy, Tuscany",750,12.95,3008,2256000,"3 895 360,00 $"
358184,Tanqueray Rangpur Gin,Spirits,Gin,"United Kingdom, Scotland",750,29.9,3008,2256000,"8 993 920,00 $"
602763,Absolut Raspberri Vodka,Spirits,Vodka,"Sweden, Region Not Specified",750,26.95,3005,2253750,"8 098 475,00 $"
162073,Louis Jadot Bourgogne Pinot Noir,Wine,Red Wine,"France, Burgundy",750,21.95,3005,2253750,"6 595 975,00 $"
692285,Coors Light,Beer,Lager,"Canada, Ontario",9548,39.95,236,2253328,"942 820,00 $"
73791,Carlsberg,Beer,Lager,"Denmark, Region Not Specified",1980,12.95,1137,2251260,"1 330 290,00 $"
370981,Riders Valley Malbec,Wine,Red Wine,"Canada, Ontario",750,9.94,3001,2250750,"2 982 994,00 $"
472555,F Lurton Fumees Blanches Sauv Blanc Vdf,Wine,White Wine,"France, Region Not Specified",750,12.95,3001,2250750,"3 886 295,00 $"
387175,Jackson-Triggs Cabernet Merlot Proprietors' Selection,Wine,Red Wine,"Canada, Region Not Specified",750,9.94,2999,2249250,"2 981 006,00 $"
995704,Zenato Valpolicella Superiore 2012,Wine,Red Wine,"Italy, Veneto",750,17.95,2996,2247000,"5 377 820,00 $"
162529,Crios Malbec 2013,Wine,Red Wine,"Argentina, Mendoza",750,14.95,2990,2242500,"4 470 050,00 $"
53710,Mill Street Belgian Wit,Beer,Ale,"Canada, Ontario",2046,13.75,1095,2240370,"1 505 625,00 $"
36822,"Marques de Riscal White, Rueda",Wine,White Wine,"Spain, Rueda",750,11.95,2984,2238000,"3 565 880,00 $"
203646,Andrès Sparkling,Wine,Sparkling Wine,"Canada, Region Not Specified",1500,12.95,1492,2238000,"1 932 140,00 $"
1578,Flat Rock Twisted White,Wine,White Wine,"Canada, Ontario",750,16.95,2983,2237250,"5 056 185,00 $"
267294,Sauza Silver Tequila,Spirits,Tequila,"Mexico, Region Not Specified",375,17.45,5965,2236875,"10 408 925,00 $"
588053,Mionetto Il Prosecco,Wine,Sparkling Wine,"Italy, Region Not Specified",750,13.95,2982,2236500,"4 159 890,00 $"
361477,Tavernello Collezione Sauvignon Friuli Grave,Wine,White Wine,"Italy, Friuli",750,12.75,2982,2236500,"3 205 650,00 $"
413187,Jean-Luc Colombo Les Abeilles de Colombo Côtes Du Rhône 2013,Wine,White Wine,"France, Rhône",750,17.95,2976,2232000,"5 341 920,00 $"
252312,Glenfiddich Single Malt 12 Years Old Scotch Whisky,Spirits,Whisky/Whiskey,"United Kingdom, Scotland",375,28.95,5951,2231625,"17 228 145,00 $"
371583,Jaszbery Szekszardi Kekfrankos,Wine,Red Wine,"Hungary, Szekszárd",750,8.94,2975,2231250,"2 659 650,00 $"
225615,Brugal Anejo,Spirits,Rum,"Dominican Republic, Region Not Specified",750,27.95,2975,2231250,"8 315 125,00 $"
392761,Rib Shack Red Vintage Blend,Wine,Red Wine,"South Africa, Region Not Specified",750,12.9,2975,2231250,"3 837 750,00 $"
335422,Dunavar Pinot Grigio,Wine,White Wine,"Hungary, Region Not Specified",750,8.94,2969,2226750,"2 654 286,00 $"
698225,Sleeman Clear,Beer,Lager,"Canada, Ontario",4092,22.5,544,2226048,"1 224 000,00 $"
413179,Zenato Amarone Della Valpolicella Classico,Wine,Red Wine,"Italy, Veneto",750,49.95,2967,2225250,"14 820 165,00 $"
274662,G. Marquis the Red Line Merlot VQA,Wine,Red Wine,"Canada, Ontario",750,12.95,2964,2223000,"3 838 380,00 $"
304469,Cloudy Bay Sauvignon Blanc,Wine,White Wine,"New Zealand, Marlborough",750,31.95,2962,2221500,"9 463 590,00 $"
339614,Stock Vermouth Red,Wine,Specialty Wines,"Czech Republic, Region Not Specified",1000,11.85,2220,2220000,"2 630 700,00 $"
27375,Casa Dos Vinhos 5 Year Old Madeira,Wine,Fortified Wines,"Portugal, Region Not Specified",750,19.64,2957,2217750,"5 807 548,00 $"
404442,El Coto Rioja Rosado,Wine,Rosé Wine,"Spain, Rioja",750,12.7,2954,2215500,"3 751 580,00 $"
143735,Farnese Fantini Negroamaro Puglia Igp,Wine,Red Wine,"Italy, Puglia",750,8.94,2953,2214750,"2 639 982,00 $"
399030,1914 Valour Red VQA,Wine,Red Wine,"Canada, Ontario",750,14.95,2950,2212500,"4 410 250,00 $"
288795,Stoneleigh Chardonnay Marlborough,Wine,White Wine,"New Zealand, Region Not Specified",750,16.95,2950,2212500,"5 000 250,00 $"
13888,San Miguel Lager M / M,Beer,Lager,"Philippines, Region Not Specified",1980,11.9,1117,2211660,"1 329 230,00 $"
360446,Carling Old Vienna,Beer,Lager,"Canada, Ontario",5325,25.5,415,2209875,"1 058 250,00 $"
178681,Open Sauvignon Blanc VQA,Wine,White Wine,"Canada, Ontario",750,11.95,2945,2208750,"3 519 275,00 $"
29728,"Torres Coronas Tempranillo, Catalunya",Wine,Red Wine,"Spain, Catalunya",750,13.95,2944,2208000,"4 106 880,00 $"
207647,Chivas Regal 12 Years Old Scotch Whisky,Spirits,Whisky/Whiskey,"United Kingdom, Scotland",1140,74.95,1936,2207040,"14 510 320,00 $"
166348,Fazi Battaglia Verdicchio Dei Castelli Di Jesi,Wine,White Wine,"Italy, Region Not Specified",1500,19.45,1471,2206500,"2 861 095,00 $"
387043,Peninsula Ridge Semi-Dry Riesling,Wine,White Wine,"Canada, Ontario",750,13.95,2942,2206500,"4 104 090,00 $"
117861,Featherstone Rosé 2014,Wine,Rosé Wine,"Canada, Ontario",750,14.95,2942,2206500,"4 398 290,00 $"
369918,Gallo Family Vineyards Summer White,Wine,White Wine,"USA, California",750,9.94,2940,2205000,"2 922 360,00 $"
400143,Trivento Golden Reserve Cabernet Sauvignon 2012,Wine,Red Wine,"Argentina, Mendoza",750,19.95,2939,2204250,"5 863 305,00 $"
359356,Kirin Ichiban,Beer,Lager,"Germany, Region Not Specified",500,2.65,4407,2203500,"1 167 855,00 $"
112144,Coyote's Run Pinot Gris Pinot Blanc VQA,Wine,White Wine,"Canada, Ontario",750,15.95,2937,2202750,"4 684 515,00 $"
5363,Wyborowa Vodka,Spirits,Vodka,"Poland, Region Not Specified",750,25.95,2935,2201250,"7 616 325,00 $"
357517,Château Tanunda Grand Barossa Cabernet Sauvignon 2012,Wine,Red Wine,"Australia, South Australia",750,23.95,2933,2199750,"7 024 535,00 $"
321943,Penfolds Koonunga Hill Chardonnay,Wine,White Wine,"Australia, Region Not Specified",750,14.95,2933,2199750,"4 384 835,00 $"
398776,Fireball Whisky Shooter,Spirits,Liqueur/Liquor,"Canada, Quebec",375,12.95,5863,2198625,"7 592 585,00 $"
272401,Big House Cardinal Zin,Wine,Red Wine,"USA, California",750,12.95,2931,2198250,"3 795 645,00 $"
273342,Errazuriz Max Reserva Sauvignon Blanc,Wine,White Wine,"Chile, Region Not Specified",750,15.95,2928,2196000,"4 670 160,00 $"
56283,Soho Lychee Liqueur,Spirits,Liqueur/Liquor,"France, Region Not Specified",750,26.75,2928,2196000,"7 832 400,00 $"
211326,Dujardin VSOP Brandy,Spirits,Brandy,"Germany, Region Not Specified",1140,38.15,1926,2195640,"7 347 690,00 $"
15867,Yellowglen Pink Sparkling,Wine,Sparkling Wine,"Australia, Region Not Specified",750,11.95,2926,2194500,"3 496 570,00 $"
217216,Myers Planters Punch,Spirits,Rum,"Jamaica, Region Not Specified",1140,38.15,1925,2194500,"7 343 875,00 $"
604934,Grey Goose Vodka,Spirits,Vodka,"France, Region Not Specified",375,25.95,5842,2190750,"15 159 990,00 $"
359331,Boundary Ale,Beer,Ale,"Canada, New Brunswick",473,2.8,4629,2189517,"1 296 120,00 $"
283911,Captain Morgan Silver Spiced Rum,Spirits,Rum,"Caribbean, Region Not Specified",750,27.95,2918,2188500,"8 155 810,00 $"
143750,Spinelli Malbec,Wine,Red Wine,"Italy, Puglia",750,8.19,2917,2187750,"2 389 023,00 $"
227678,1800 Silver Tequila,Spirits,Tequila,"Mexico, Region Not Specified",750,36.95,2917,2187750,"10 778 315,00 $"
678698,Gnarly Head Old Vine Zin Zinfandel 2013,Wine,Red Wine,"USA, California",750,17.95,2914,2185500,"5 230 630,00 $"
366443,Sawbuck Chardonnay,Wine,White Wine,"USA, California",750,18.1,2913,2184750,"5 272 530,00 $"
334110,Ciroc Peach Spirit Drink,Spirits,Vodka,"France, Region Not Specified",750,49.95,2911,2183250,"14 540 445,00 $"
394023,Villa Wolf Riesling,Wine,White Wine,"Germany, Pfalz",750,14.8,2911,2183250,"4 308 280,00 $"
713354,Travaglini Gattinara 2009,Wine,Red Wine,"Italy, Piedmont",750,29.95,2910,2182500,"8 715 450,00 $"
906578,Coors Light,Beer,Lager,"Canada, Ontario",4092,22.5,533,2181036,"1 199 250,00 $"
548644,Jacob's Creek Shiraz,Wine,Red Wine,"Australia, Region Not Specified",750,12.0,2907,2180250,"3 488 400,00 $"
222281,Trapiche Reserve Syrah,Wine,Red Wine,"Argentina, Region Not Specified",750,11.95,2905,2178750,"3 471 475,00 $"
304022,Santa Carolina Reserva Chardonnay,Wine,White Wine,"Chile, Region Not Specified",750,11.95,2904,2178000,"3 470 280,00 $"
165662,Lena Di Mezzo Ripasso Valpolicella Classico Superiore 2011,Wine,Red Wine,"Italy, Veneto",750,19.95,2902,2176500,"5 789 490,00 $"
631416,Mcguinness Creme de Cacao Brown,Spirits,Liqueur/Liquor,"Canada, Region Not Specified",750,21.95,2902,2176500,"6 369 890,00 $"
347484,Ramazzotti Black Sambuca,Spirits,Liqueur/Liquor,"Italy, Region Not Specified",750,23.95,2900,2175000,"6 945 500,00 $"
110197,Cellier Des Dauphins Carte Noire Cdr Aoc,Wine,Red Wine,"France, Region Not Specified",750,11.45,2895,2171250,"3 314 775,00 $"
145490,Cusumano Syrah IGT,Wine,Red Wine,"Italy, Sicily",750,11.95,2890,2167500,"3 453 550,00 $"
346833,Girls' Night Out Chardonnay VQA,Wine,White Wine,"Canada, Ontario",1500,19.95,1444,2166000,"2 591 980,00 $"
660043,Two Hands Gnarly Dudes Shiraz,Wine,Red Wine,"Australia, South Australia",750,24.95,2887,2165250,"7 203 065,00 $"
224188,Tommasi Arele Parziale Appassimento 2012,Wine,Red Wine,"Italy, Veneto",750,18.95,2887,2165250,"5 470 865,00 $"
900100,Alexander Keith's India Pale Ale,Beer,Ale,"Canada, Nova Scotia",4092,23.5,528,2160576,"1 240 800,00 $"
433920,Trio Reserva Merlot / Carmenère / Syrah 2013,Wine,Red Wine,"Chile, Rapel Valley",750,14.95,2877,2157750,"4 301 115,00 $"
397976,Dr. Mcgillicuddy Intense Peach,Spirits,Liqueur/Liquor,"Canada, Quebec",375,11.95,5750,2156250,"6 871 250,00 $"
376772,Melville's Ginger Beer,Spirits,Liqueur/Liquor,"United Kingdom, Scotland",500,2.95,4309,2154500,"1 271 155,00 $"
396234,E&J Gallo VSOP Brandy,Spirits,Brandy,"USA, Region Not Specified",750,25.45,2872,2154000,"7 309 240,00 $"
453084,Moet & Chandon Brut Imperial,Wine,Champagne,"France, Champagne",750,63.95,2869,2151750,"18 347 255,00 $"
254888,Giorgio & Gianni Angel Nero D'Avola Terre Sicilane IGT Organic,Wine,Red Wine,"Italy, Sicily",750,11.9,2866,2149500,"3 410 540,00 $"
615443,Lucky Lager,Beer,Lager,"Canada, Ontario",8520,36.95,252,2147040,"931 140,00 $"
186163,Folie À Deux Cabernet Sauvignon 2012,Wine,Red Wine,"USA, California",750,24.95,2862,2146500,"7 140 690,00 $"
319392,Château La Tour de L'Évêque Rosé 2014,Wine,Rosé Wine,"France, Provence",750,18.95,2861,2145750,"5 421 595,00 $"
369652,Cotton Candy Rose,Wine,Rosé Wine,"Canada, Ontario",750,9.94,2860,2145000,"2 842 840,00 $"
950576,Mas Des Bressades Cuvée Tradition Rosé 2014,Wine,Rosé Wine,"France, Rhône",750,15.95,2859,2144250,"4 560 105,00 $"
215558,Catto's Rare Old,Spirits,Whisky/Whiskey,"United Kingdom, Scotland",1140,38.15,1878,2140920,"7 164 570,00 $"
400341,Domaine Lafage Cuvée Authentique Côtes Du Roussillon 2012,Wine,Red Wine,"France, Roussillon",750,16.95,2852,2139000,"4 834 140,00 $"
215525,La Chablisienne Vieilles Vignes Chablis,Wine,White Wine,"France, Burgundy",750,24.95,2851,2138250,"7 113 245,00 $"
430546,Henry of Pelham Sauvignon Blanc VQA,Wine,White Wine,"Canada, Ontario",750,14.95,2850,2137500,"4 260 750,00 $"
142018,Majella the Musician Cabernet / Shiraz,Wine,Red Wine,"Australia, South Australia",750,19.95,2850,2137500,"5 685 750,00 $"
